date,time,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precipitation,precipitation_accumulation,condition
24/11/2016,10:20 am,28 F ,27 F ,93%,WSW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,10:50 am,32 F ,28 F ,87%,SW,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,11:20 am,32 F ,30 F ,93%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,11:50 am,34 F ,30 F ,87%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,12:20 pm,36 F ,32 F ,87%,VAR,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,12:50 pm,36 F ,32 F ,87%,VAR,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,1:20 pm,36 F ,30 F ,81%,NNW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,1:50 pm,39 F ,32 F ,75%,CALM,0 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,2:20 pm,41 F ,32 F ,70%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,2:50 pm,39 F ,32 F ,75%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,3:20 pm,37 F ,32 F ,81%,N,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,3:50 pm,34 F ,30 F ,87%,NW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,4:20 pm,32 F ,30 F ,93%,WSW,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,4:50 pm,30 F ,28 F ,93%,NNW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,5:20 pm,28 F ,27 F ,93%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,5:50 pm,28 F ,27 F ,93%,NNW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Haze
24/11/2016,6:20 pm,28 F ,27 F ,93%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,6:50 pm,28 F ,27 F ,93%,SW,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,7:20 pm,27 F ,25 F ,93%,N,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,7:50 pm,25 F ,25 F ,100%,WSW,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,8:20 pm,27 F ,25 F ,93%,CALM,0 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,8:50 pm,25 F ,25 F ,100%,W,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mist
24/11/2016,9:20 pm,25 F ,25 F ,100%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,9:50 pm,25 F ,25 F ,100%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,10:20 pm,23 F ,23 F ,100%,WNW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,10:50 pm,25 F ,23 F ,93%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,11:20 pm,23 F ,21 F ,93%,SE,5 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
24/11/2016,11:50 pm,23 F ,23 F ,100%,CALM,0 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mist
25/11/2016,12:20 am,21 F ,19 F ,93%,SSE,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Fair
25/11/2016,12:50 am,23 F ,21 F ,93%,SSE,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,1:20 am,21 F ,19 F ,93%,VAR,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,1:50 am,21 F ,21 F ,100%,VAR,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,2:20 am,21 F ,19 F ,93%,SE,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,2:50 am,21 F ,19 F ,93%,S,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,3:20 am,21 F ,19 F ,93%,NW,1 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,3:50 am,21 F ,19 F ,93%,S,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,4:20 am,25 F ,23 F ,93%,VAR,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,4:50 am,27 F ,27 F ,100%,NW,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,5:20 am,23 F ,21 F ,93%,VAR,2 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,5:50 am,27 F ,25 F ,93%,WSW,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,6:20 am,27 F ,25 F ,93%,WSW,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,6:50 am,27 F ,25 F ,93%,W,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,7:20 am,28 F ,27 F ,93%,W,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,7:50 am,28 F ,27 F ,93%,W,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Patches of Fog
25/11/2016,8:20 am,30 F ,28 F ,93%,WNW,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Patches of Fog
25/11/2016,8:50 am,30 F ,27 F ,86%,W,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Patches of Fog
25/11/2016,9:20 am,32 F ,28 F ,87%,W,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Patches of Fog
25/11/2016,9:50 am,32 F ,30 F ,93%,W,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,10:20 am,36 F ,32 F ,87%,W,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,10:50 am,36 F ,32 F ,87%,W,5 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,11:20 am,37 F ,34 F ,87%,WSW,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,11:50 am,39 F ,34 F ,81%,WSW,9 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,12:20 pm,39 F ,34 F ,81%,WSW,8 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Fair
25/11/2016,12:50 pm,41 F ,36 F ,81%,SW,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,1:20 pm,41 F ,36 F ,81%,WSW,12 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,1:50 pm,41 F ,36 F ,81%,WSW,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,2:20 pm,41 F ,36 F ,81%,WSW,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,2:50 pm,39 F ,36 F ,87%,WSW,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,3:20 pm,39 F ,34 F ,81%,WSW,10 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,3:50 pm,37 F ,34 F ,87%,WSW,7 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,4:20 pm,36 F ,34 F ,93%,WSW,6 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,4:50 pm,36 F ,34 F ,93%,WSW,6 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,5:20 pm,36 F ,34 F ,93%,W,6 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,5:50 pm,36 F ,34 F ,93%,W,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,6:20 pm,36 F ,34 F ,93%,W,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,6:50 pm,34 F ,32 F ,93%,WSW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,7:20 pm,34 F ,32 F ,93%,W,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,7:50 pm,36 F ,34 F ,93%,W,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,8:20 pm,36 F ,34 F ,93%,W,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,8:50 pm,32 F ,30 F ,93%,WSW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,9:20 pm,32 F ,30 F ,93%,WNW,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,9:50 pm,32 F ,32 F ,100%,SW,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,10:20 pm,30 F ,30 F ,100%,VAR,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,10:50 pm,30 F ,28 F ,93%,WNW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fog
25/11/2016,11:20 pm,28 F ,27 F ,93%,SW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
25/11/2016,11:50 pm,30 F ,28 F ,93%,VAR,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,12:20 am,32 F ,30 F ,93%,WSW,6 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,12:50 am,34 F ,32 F ,93%,W,6 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,1:20 am,34 F ,32 F ,93%,W,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,1:50 am,34 F ,32 F ,93%,W,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,2:20 am,28 F ,28 F ,100%,WSW,6 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,2:50 am,30 F ,28 F ,93%,W,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,3:20 am,30 F ,30 F ,100%,W,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,3:50 am,30 F ,28 F ,93%,W,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,4:20 am,27 F ,27 F ,100%,W,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,4:50 am,30 F ,30 F ,100%,WNW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Mist
26/11/2016,5:20 am,28 F ,28 F ,100%,VAR,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,5:50 am,28 F ,27 F ,93%,W,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,6:20 am,32 F ,32 F ,100%,W,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,6:50 am,32 F ,32 F ,100%,WSW,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,7:20 am,34 F ,34 F ,100%,W,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,7:50 am,36 F ,34 F ,93%,WNW,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,8:20 am,34 F ,34 F ,100%,WNW,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,8:50 am,36 F ,36 F ,100%,W,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,9:20 am,36 F ,36 F ,100%,VAR,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,9:50 am,36 F ,36 F ,100%,NW,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,10:20 am,37 F ,36 F ,93%,VAR,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,10:50 am,39 F ,37 F ,93%,NW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,11:20 am,39 F ,37 F ,93%,VAR,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,11:50 am,37 F ,36 F ,93%,NW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,12:20 pm,37 F ,36 F ,93%,NW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,12:50 pm,37 F ,36 F ,93%,WNW,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,1:20 pm,37 F ,37 F ,100%,W,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,1:50 pm,41 F ,39 F ,93%,NNW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,2:20 pm,43 F ,39 F ,87%,WNW,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
26/11/2016,2:50 pm,43 F ,39 F ,87%,SW,1 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
26/11/2016,3:20 pm,41 F ,39 F ,93%,NW,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
26/11/2016,3:50 pm,39 F ,37 F ,93%,NNW,1 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
26/11/2016,4:20 pm,37 F ,36 F ,93%,W,1 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
26/11/2016,4:50 pm,37 F ,36 F ,93%,NW,2 mph ,0 mph ,30.0 in ,0.0 in ,0.0 in ,Fair
26/11/2016,5:20 pm,37 F ,37 F ,100%,NNW,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,5:50 pm,37 F ,36 F ,93%,NW,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,6:20 pm,34 F ,34 F ,100%,N,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,6:50 pm,36 F ,36 F ,100%,WSW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,7:20 pm,36 F ,36 F ,100%,W,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,7:50 pm,37 F ,36 F ,93%,S,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,8:20 pm,37 F ,37 F ,100%,VAR,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,8:50 pm,37 F ,37 F ,100%,NNW,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,9:20 pm,39 F ,37 F ,93%,VAR,2 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Fair
26/11/2016,9:50 pm,39 F ,39 F ,100%,NE,5 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Light Rain
26/11/2016,10:20 pm,41 F ,39 F ,93%,VAR,1 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Light Drizzle
26/11/2016,10:50 pm,41 F ,41 F ,100%,VAR,3 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Light Drizzle
26/11/2016,11:20 pm,45 F ,43 F ,93%,E,8 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Cloudy
26/11/2016,11:50 pm,45 F ,43 F ,93%,E,9 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Light Drizzle
27/11/2016,12:20 am,45 F ,43 F ,93%,E,9 mph ,0 mph ,30.1 in ,0.0 in ,0.0 in ,Mist
27/11/2016,12:50 am,43 F ,43 F ,100%,E,9 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,1:20 am,43 F ,41 F ,93%,E,10 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,1:50 am,45 F ,39 F ,81%,E,13 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,2:20 am,45 F ,39 F ,81%,E,8 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,2:50 am,43 F ,37 F ,81%,E,8 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,3:20 am,43 F ,39 F ,87%,ENE,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,3:50 am,43 F ,39 F ,87%,E,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,4:20 am,43 F ,39 F ,87%,E,8 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,4:50 am,43 F ,39 F ,87%,ENE,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,5:20 am,43 F ,37 F ,81%,ENE,9 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,5:50 am,43 F ,37 F ,81%,ENE,12 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,6:20 am,43 F ,37 F ,81%,ENE,8 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,6:50 am,43 F ,37 F ,81%,ENE,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,7:20 am,43 F ,37 F ,81%,NE,7 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,7:50 am,41 F ,36 F ,81%,NE,6 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,8:20 am,39 F ,36 F ,87%,NE,3 mph ,0 mph ,30.2 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,8:50 am,39 F ,36 F ,87%,NE,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,9:20 am,41 F ,36 F ,81%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,9:50 am,41 F ,36 F ,81%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,10:20 am,41 F ,37 F ,87%,NW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,10:50 am,43 F ,37 F ,81%,NW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,11:20 am,45 F ,37 F ,76%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,11:50 am,45 F ,37 F ,76%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,12:20 pm,46 F ,37 F ,71%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,12:50 pm,45 F ,37 F ,76%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Partly Cloudy
27/11/2016,1:20 pm,45 F ,37 F ,76%,VAR,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,1:50 pm,45 F ,37 F ,76%,N,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,2:20 pm,45 F ,37 F ,76%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,2:50 pm,45 F ,37 F ,76%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,3:20 pm,43 F ,37 F ,81%,W,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,3:50 pm,41 F ,37 F ,87%,N,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,4:20 pm,41 F ,37 F ,87%,NW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,4:50 pm,41 F ,37 F ,87%,NNW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Rain
27/11/2016,5:20 pm,41 F ,37 F ,87%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,5:50 pm,41 F ,37 F ,87%,SW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,6:20 pm,39 F ,37 F ,93%,CALM,0 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,6:50 pm,39 F ,37 F ,93%,SW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,7:20 pm,37 F ,37 F ,100%,NNW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,7:50 pm,39 F ,37 F ,93%,WSW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,8:20 pm,39 F ,37 F ,93%,VAR,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,8:50 pm,39 F ,37 F ,93%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,9:20 pm,37 F ,36 F ,93%,SW,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
27/11/2016,9:50 pm,37 F ,36 F ,93%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,10:20 pm,34 F ,34 F ,100%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,10:50 pm,36 F ,34 F ,93%,NW,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,11:20 pm,34 F ,32 F ,93%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
27/11/2016,11:50 pm,34 F ,34 F ,100%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
28/11/2016,12:20 am,34 F ,34 F ,100%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
28/11/2016,12:50 am,34 F ,34 F ,100%,VAR,3 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
28/11/2016,1:20 am,34 F ,34 F ,100%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
28/11/2016,1:50 am,34 F ,34 F ,100%,CALM,0 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
28/11/2016,2:20 am,34 F ,34 F ,100%,NE,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
28/11/2016,2:50 am,34 F ,34 F ,100%,SW,5 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,3:20 am,32 F ,32 F ,100%,E,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,3:50 am,34 F ,34 F ,100%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Light Rain
28/11/2016,4:20 am,34 F ,32 F ,93%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Light Rain
28/11/2016,4:50 am,32 F ,32 F ,100%,VAR,1 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Rain
28/11/2016,5:20 am,32 F ,32 F ,100%,VAR,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Cloudy
28/11/2016,5:50 am,32 F ,32 F ,100%,SSE,5 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,6:20 am,32 F ,32 F ,100%,NNW,2 mph ,0 mph ,30.3 in ,0.0 in ,0.0 in ,Mist
28/11/2016,6:50 am,34 F ,32 F ,93%,VAR,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,7:20 am,34 F ,34 F ,100%,VAR,2 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,7:50 am,34 F ,34 F ,100%,VAR,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,8:20 am,34 F ,34 F ,100%,VAR,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,8:50 am,34 F ,34 F ,100%,NW,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,9:20 am,36 F ,34 F ,93%,WSW,3 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,9:50 am,36 F ,36 F ,100%,W,2 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,10:20 am,37 F ,37 F ,100%,VAR,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,10:50 am,37 F ,37 F ,100%,VAR,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,11:20 am,39 F ,37 F ,93%,NNW,2 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,11:50 am,39 F ,37 F ,93%,VAR,2 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,12:20 pm,43 F ,39 F ,87%,NNW,2 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Partly Cloudy
28/11/2016,12:50 pm,45 F ,39 F ,81%,CALM,0 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Partly Cloudy
28/11/2016,1:20 pm,45 F ,37 F ,76%,VAR,1 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,1:50 pm,43 F ,37 F ,81%,SSW,5 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,2:20 pm,45 F ,34 F ,66%,VAR,3 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,2:50 pm,43 F ,34 F ,70%,SSW,5 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
28/11/2016,3:20 pm,43 F ,34 F ,70%,S,5 mph ,0 mph ,30.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
